SB21B,C00867937,SB21B.1033714.43,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-16,287.01,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.44,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-16,218.11,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.45,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-16,662.12,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.46,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-16,993.13,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.47,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-16,9.25,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.48,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,566.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.49,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,748.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.50,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,579.20,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.51,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,1178.77,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.52,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,1024.53,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.53,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,537.03,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.54,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,537.03,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.55,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,900.94,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.56,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-17,1179.88,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.57,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,728.68,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.58,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,624.14,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.59,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,144.40,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.60,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,446.88,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.61,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,374.33,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.62,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,411.30,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.63,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,33.77,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.64,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,27.95,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.65,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-18,9.40,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.66,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,723.08,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.67,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,789.19,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.68,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,162.28,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.69,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,603.60,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.70,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,486.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.71,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,486.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.72,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,603.60,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.73,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,624.77,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.74,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,628.15,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.75,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,9.20,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.76,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-19,9.65,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.77,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,566.28,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.78,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,526.77,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.79,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,384.08,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.80,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,640.91,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.81,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,392.86,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.82,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,573.02,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.83,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,555.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.84,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,555.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.85,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,590.28,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.86,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,555.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.87,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,555.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.88,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,327.25,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.89,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,232.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.90,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,172.60,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.91,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,3931.63,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.92,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-20,405.04,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.93,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,648.36,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.94,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,616.56,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.95,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,539.62,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.96,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,675.73,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.97,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,662.97,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.98,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,389.36,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.99,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,443.23,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.100,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,1133.15,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.101,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,716.05,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.102,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,635.53,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.103,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,635.53,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.104,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.105,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,694.86,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.106,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,676.99,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.107,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,413.47,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.108,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,734.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.109,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,513.01,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.110,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,662.11,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.111,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,227.24,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.112,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,628.10,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.113,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,571.27,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.114,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,810.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.115,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.116,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,511.25,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.117,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.118,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-21,649.82,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.119,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,688.49,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.120,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,930.64,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.121,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,919.37,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.122,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,899.21,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.123,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.124,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.125,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,497.67,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.126,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,519.18,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.127,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,675.54,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.128,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,5993.69,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.129,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,618.08,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.130,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,640.26,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.131,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,618.08,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.132,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,824.12,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.133,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,618.08,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.134,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,1067.82,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.135,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-22,717.33,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.136,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-23,584.13,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.137,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-23,945.32,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.138,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-23,584.13,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.139,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-23,595.80,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1033714.140,SB21B.1033714,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-10-23,-358.02,,CREDIT: TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
